Id,recipe_name,additional_phrase,ing_name,Ing_quantity,Ing_unit,source,audio
50,میکرونی ود پران,,تیل,2,کھانے کا چمچہ,kfoods,dataset\Macronni with prawn - kfoods.wav
50,میکرونی ود پران,,چیڈر چیز,2,سلائس,kfoods,dataset\Macronni with prawn - kfoods.wav
51,چکن ٹپس فرائی,چکن ٹپس فرائی بنانے کے اجزاء,مرغی کے سینے,300,گرام,kfoods,dataset\Chicken Tips Fry - kfoods.wav
51,چکن ٹپس فرائی,,آلو,4,عدد,kfoods,dataset\Chicken Tips Fry - kfoods.wav
51,چکن ٹپس فرائی,,انڈے,2,عدد,kfoods,dataset\Chicken Tips Fry - kfoods.wav
51,چکن ٹپس فرائی,,فرنچ مسٹرڈ پیسٹ,1,چائے کا چمچہ,kfoods,dataset\Chicken Tips Fry - kfoods.wav
51,چکن ٹپس فرائی,,پسی ہوئی کالی مرچ,½,چائے کا چمچہ,kfoods,dataset\Chicken Tips Fry - kfoods.wav
51,چکن ٹپس فرائی,,لیموں کا رس,1,کھانے کا چمچہ,kfoods,dataset\Chicken Tips Fry - kfoods.wav
51,چکن ٹپس فرائی,,کارن فلور,2,کھانے کا چمچہ,kfoods,dataset\Chicken Tips Fry - kfoods.wav
51,چکن ٹپس فرائی,,اجمودہ,1/4,گٹھی,kfoods,dataset\Chicken Tips Fry - kfoods.wav
51,چکن ٹپس فرائی,,پسا ہوا لہسن ادرک,1,کھانے کا چمچہ,kfoods,dataset\Chicken Tips Fry - kfoods.wav
51,چکن ٹپس فرائی,,میدہ,3,کھانے کا چمچہ,kfoods,dataset\Chicken Tips Fry - kfoods.wav
51,چکن ٹپس فرائی,,چیڈر پنیر,50,گرام,kfoods,dataset\Chicken Tips Fry - kfoods.wav
51,چکن ٹپس فرائی,,ڈبل روٹی کا چُورہ,1,پیالی,kfoods,dataset\Chicken Tips Fry - kfoods.wav
51,چکن ٹپس فرائی,,نمک,,حسب ذائقہ,kfoods,dataset\Chicken Tips Fry - kfoods.wav
51,چکن ٹپس فرائی,,تیل,,تلنے کے لئے,kfoods,dataset\Chicken Tips Fry - kfoods.wav
51,چکن ٹپس فرائی,,سلاد پتے، ٹماٹر,, سجانے کے لئے,kfoods,dataset\Chicken Tips Fry - kfoods.wav
52,پانی والے کباب,پانی والے کباب بنانے کے اجزاء,گائے کا قیمہ,½,کلو,kfoods,dataset\Panni walay Kabab - kfoods.wav
52,پانی والے کباب,,پسا ہوا لہسن ادرک,2,کھانے کا چمچہ,kfoods,dataset\Panni walay Kabab - kfoods.wav
52,پانی والے کباب,,کٹی ہوئی لال مرچ,1,چائے کا چمچہ,kfoods,dataset\Panni walay Kabab - kfoods.wav
52,پانی والے کباب,,پسا ہوا گرم مصالحہ,1,چائے کا چمچہ,kfoods,dataset\Panni walay Kabab - kfoods.wav
52,پانی والے کباب,,کچری پاﺅڈر,2,چائے کا چمچہ,kfoods,dataset\Panni walay Kabab - kfoods.wav
52,پانی والے کباب,,کٹا ہوا سفید زیرہ,1,چائے کا چمچہ,kfoods,dataset\Panni walay Kabab - kfoods.wav
52,پانی والے کباب,,انڈہ,1,عدد,kfoods,dataset\Panni walay Kabab - kfoods.wav
52,پانی والے کباب,,پیاز,2,عدد,kfoods,dataset\Panni walay Kabab - kfoods.wav
52,پانی والے کباب,,ہری مرچیں,6,عدد,kfoods,dataset\Panni walay Kabab - kfoods.wav
52,پانی والے کباب,,ہرا دھنیا,1/4,گٹھی,kfoods,dataset\Panni walay Kabab - kfoods.wav
52,پانی والے کباب,,سوکھی لمبی لال مرچیں,6,عدد,kfoods,dataset\Panni walay Kabab - kfoods.wav
52,پانی والے کباب,,نمک,,حسب ذائقہ,kfoods,dataset\Panni walay Kabab - kfoods.wav
52,پانی والے کباب,,تیل,2,کھانے کا چمچہ,kfoods,dataset\Panni walay Kabab - kfoods.wav
53,ناریل والی مچھلی,ناریل والی مچھلی بنانے کے اجزاء,مچھلی کے ٹکڑے,½,کلو,kfoods,dataset\Narial Wali Machli - kfoods.wav
53,ناریل والی مچھلی,,انڈہ پھینٹا ہوا,1,عدد,kfoods,dataset\Narial Wali Machli - kfoods.wav
53,ناریل والی مچھلی,,لہسن چوپ کیا ہوا,4,جوے,kfoods,dataset\Narial Wali Machli - kfoods.wav
53,ناریل والی مچھلی,,پسا ہو ا ناریل,1,پیالی,kfoods,dataset\Narial Wali Machli - kfoods.wav
53,ناریل والی مچھلی,,پسی ہوئی دار چینی,½,چائے کا چمچہ,kfoods,dataset\Narial Wali Machli - kfoods.wav
53,ناریل والی مچھلی,,پسی ہوئی کالی مرچ,1/4,چائے کا چمچہ,kfoods,dataset\Narial Wali Machli - kfoods.wav
53,ناریل والی مچھلی,,پسی ہوئی سفید مرچ,1/4,چائے کا چمچہ,kfoods,dataset\Narial Wali Machli - kfoods.wav
53,ناریل والی مچھلی,,میدہ,2,کھانے کا چمچہ,kfoods,dataset\Narial Wali Machli - kfoods.wav
53,ناریل والی مچھلی,,کارن فلور,2,کھانے کا چمچہ,kfoods,dataset\Narial Wali Machli - kfoods.wav
53,ناریل والی مچھلی,,نمک ,,حسب ذائقہ,kfoods,dataset\Narial Wali Machli - kfoods.wav
53,ناریل والی مچھلی,,تیل,,تلنے کے لئے,kfoods,dataset\Narial Wali Machli - kfoods.wav
53,ناریل والی مچھلی,,ٹماٹر، سلاد پتے,, سجانے کے لئے,kfoods,dataset\Narial Wali Machli - kfoods.wav
54,ماش کی دال,ماش کی دال بنانے کے اجزاء,ماش کی دال,250,گرام,kfoods,dataset\Maash ki daal - kfoods.wav
54,ماش کی دال,,ٹماٹر,1,عدد,kfoods,dataset\Maash ki daal - kfoods.wav
54,ماش کی دال,,پیازباریک کٹی ہوئی,1,عدد,kfoods,dataset\Maash ki daal - kfoods.wav
54,ماش کی دال,,بھنا اور کٹا ہوا زیرہ,1,چائے کا چمچہ,kfoods,dataset\Maash ki daal - kfoods.wav
54,ماش کی دال,,ہری مرچیں,5,½,kfoods,dataset\Maash ki daal - kfoods.wav
54,ماش کی دال,,ادرک,1,درمیانہ ٹکڑا,kfoods,dataset\Maash ki daal - kfoods.wav
54,ماش کی دال,,ہرادھنیا,1/4,گٹھی,kfoods,dataset\Maash ki daal - kfoods.wav
54,ماش کی دال,,نمک ,,حسب ذائقہ,kfoods,dataset\Maash ki daal - kfoods.wav
54,ماش کی دال,,تیل,½,پیالی,kfoods,dataset\Maash ki daal - kfoods.wav
55,کھبی اور کالی مرچ والا گوشت,کھبی اور کالی مرچ والا گوشت بنانے کے اجزاء,انڈر کٹ,300,گرام,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
55,کھبی اور کالی مرچ والا گوشت,,بٹن کھمبی,6,عدد,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
55,کھبی اور کالی مرچ والا گوشت,,پسا ہوا لہسن ادرک,1,کھانے کا چمچہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
55,کھبی اور کالی مرچ والا گوشت,,پیاز,½,½,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
55,کھبی اور کالی مرچ والا گوشت,,ہری پیاز,1,ڈنڈی,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
55,کھبی اور کالی مرچ والا گوشت,,اویسٹر ساس,2,کھانے کا چمچہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
55,کھبی اور کالی مرچ والا گوشت,,کُٹی ہوئی کالی مرچ,1,کھانے کا چمچہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
55,کھبی اور کالی مرچ والا گوشت,,بھُنا ہو امیدہ,3,کھانے کا چمچہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
55,کھبی اور کالی مرچ والا گوشت,,تازہ کریم,1,کھانے کا چمچہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
55,کھبی اور کالی مرچ والا گوشت,,پسی ہوئی کالی مرچ,1/4,چائے کا چمچہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
55,کھبی اور کالی مرچ والا گوشت,,پانی,2,پیالی,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
55,کھبی اور کالی مرچ والا گوشت,,نمک ,,حسب ذائقہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
55,کھبی اور کالی مرچ والا گوشت,,تیل,4,کھانے کا چمچہ,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
55,کھبی اور کالی مرچ والا گوشت,,کھیرا,,سجانے کے لئے,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
55,کھبی اور کالی مرچ والا گوشت,,چاول,,ہمرا ہ پیش کرنے کے لئے,kfoods,dataset\Kahabi Aur Kali Mirch Wala Goosht - kfoods (1).wav
56,چلی چلی جھینگے,چلی چلی جھینگے بنانے کے اجزاء,جھینگے,½,کلو,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
56,چلی چلی جھینگے,,ناریل کا دودھ,½,پیالی,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
56,چلی چلی جھینگے,,ادرک,1,درمیانہ ٹکڑا,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
56,چلی چلی جھینگے,,لہسن ,5,جوے,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
56,چلی چلی جھینگے,,پسی ہوئی ہلدی,1,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
56,چلی چلی جھینگے,,کُٹی ہوئی کالی مرچ,1,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
56,چلی چلی جھینگے,,پسی ہوئی لال مرچ,1,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
56,چلی چلی جھینگے,,پسی ہوئی سفید مرچ,½,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
56,چلی چلی جھینگے,,رائی دانے,2,چائے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
56,چلی چلی جھینگے,,چھوٹی الائچیاں,5,عدد,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
56,چلی چلی جھینگے,,ہرا دھنیا,3,کھانے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
56,چلی چلی جھینگے,,نمک ,,حسب ذائقہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
56,چلی چلی جھینگے,,تیل,4,کھانے کا چمچہ,kfoods,dataset\Chilli Chilli Jheengay - kfoods.wav
57,مچھلی کے کباب,مچھلی کے کباب بنانے کے اجزاء,مچھلی کے فلے,300,گرام,kfoods,dataset\Machli k Kabab - kfoods.wav
57,مچھلی کے کباب,,پیاز,1,عدد,kfoods,dataset\Machli k Kabab - kfoods.wav
57,مچھلی کے کباب,,ہرا دھنیا ,1/4,گڈی,kfoods,dataset\Machli k Kabab - kfoods.wav
57,مچھلی کے کباب,,ہری مرچیں,5,عدد,kfoods,dataset\Machli k Kabab - kfoods.wav
57,مچھلی کے کباب,,لہسن ,5,جوے,kfoods,dataset\Machli k Kabab - kfoods.wav
57,مچھلی کے کباب,,ادرک,1,درمیانہ ٹکڑا,kfoods,dataset\Machli k Kabab - kfoods.wav
57,مچھلی کے کباب,,انڈے ,2,عدد,kfoods,dataset\Machli k Kabab - kfoods.wav
57,مچھلی کے کباب,,میدہ ,,حسبِ ضرورت,kfoods,dataset\Machli k Kabab - kfoods.wav
57,مچھلی کے کباب,,پسی ہوئی لال مرچ,2,کھانے کا چمچہ,kfoods,dataset\Machli k Kabab - kfoods.wav
57,مچھلی کے کباب,,پسی ہوئی ہلدی,1,کھانے کا چمچہ,kfoods,dataset\Machli k Kabab - kfoods.wav
57,مچھلی کے کباب,,چاٹ مصالحہ,1,کھانے کا چمچہ,kfoods,dataset\Machli k Kabab - kfoods.wav
57,مچھلی کے کباب,,نمک,,حسب ذائقہ,kfoods,dataset\Machli k Kabab - kfoods.wav
57,مچھلی کے کباب,,تیل,,تلنے کے لئے,kfoods,dataset\Machli k Kabab - kfoods.wav
58,تیکھا بٹیر,تیکھا بٹیربنانے کے اجزاء,بٹیر,,,kfoods,dataset\Teekha Batair - kfoods.wav
58,تیکھا بٹیر,,دہی,250,گرام,kfoods,dataset\Teekha Batair - kfoods.wav
58,تیکھا بٹیر,,پسی ہوئی لال مرچ,1,کھانے کا چمچہ,kfoods,dataset\Teekha Batair - kfoods.wav
58,تیکھا بٹیر,,پسی ہوئی ہری مرچیں,3,کھانے کا چمچہ,kfoods,dataset\Teekha Batair - kfoods.wav
58,تیکھا بٹیر,,پسا ہوا لہسن ادرک,2,کھانے کا چمچہ,kfoods,dataset\Teekha Batair - kfoods.wav
58,تیکھا بٹیر,,ہرا دھنیا,1/4,گڈی,kfoods,dataset\Teekha Batair - kfoods.wav
58,تیکھا بٹیر,,ثابت سفید زیرہ,1,کھانے کا چمچہ,kfoods,dataset\Teekha Batair - kfoods.wav
58,تیکھا بٹیر,,پسی ہوئی ہلدی,1,چائے کا چمچہ,kfoods,dataset\Teekha Batair - kfoods.wav
58,تیکھا بٹیر,,چاٹ مصالحہ,1,کھانے کا چمچہ,kfoods,dataset\Teekha Batair - kfoods.wav
58,تیکھا بٹیر,,پانی,1,پیالی,kfoods,dataset\Teekha Batair - kfoods.wav
58,تیکھا بٹیر,,نمک ,,حسبِ ذائقہ,kfoods,dataset\Teekha Batair - kfoods.wav
58,تیکھا بٹیر,,تیل,4,کھانے کا چمچہ,kfoods,dataset\Teekha Batair - kfoods.wav
59,امریکن پائی,امریکن پائی بنانے کے اجزاء,انڈر کٹ,200,گرام,kfoods,dataset\American Pie - kfoods.wav
59,امریکن پائی,,پف پیسٹری کا آٹا,½,کلو,kfoods,dataset\American Pie - kfoods.wav
59,امریکن پائی,,پیاز,1,عدد,kfoods,dataset\American Pie - kfoods.wav
59,امریکن پائی,,کُٹی ہوئی کالی مرچ,3,کھانے کا چمچہ,kfoods,dataset\American Pie - kfoods.wav
59,امریکن پائی,,وار چسٹر شائر ساس ,1,کھانے کا چمچہ,kfoods,dataset\American Pie - kfoods.wav
59,امریکن پائی,,مسٹرڈ پیسٹ,1,چائے کا چمچہ,kfoods,dataset\American Pie - kfoods.wav
59,امریکن پائی,,مسٹرڈ پیسٹ,1,کھانے کا چمچہ,kfoods,dataset\American Pie - kfoods.wav
59,امریکن پائی,,انڈہ,1,عدد,kfoods,dataset\American Pie - kfoods.wav
59,امریکن پائی,,نمک ,,حسب ذائقہ,kfoods,dataset\American Pie - kfoods.wav
59,امریکن پائی,,تیل,3,کھانے کا چمچہ,kfoods,dataset\American Pie - kfoods.wav
60,کرسپی ہاٹ ونگز,کرسپی ہاٹ ونگزبنانے کے اجزاء,چکن ونگزکھال والے,½,کلو,kfoods,dataset\Crispy Hot Wings - kfoods.wav
60,کرسپی ہاٹ ونگز,,ایچ پی سوس,3,کھانے کا چمچہ,kfoods,dataset\Crispy Hot Wings - kfoods.wav
60,کرسپی ہاٹ ونگز,,اویسٹر سوس,2,کھانے کا چمچہ,kfoods,dataset\Crispy Hot Wings - kfoods.wav
60,کرسپی ہاٹ ونگز,,ٹومیٹو کیچپ,3,کھانے کا چمچہ,kfoods,dataset\Crispy Hot Wings - kfoods.wav
60,کرسپی ہاٹ ونگز,,لیموں کا رس,2,کھانے کا چمچہ,kfoods,dataset\Crispy Hot Wings - kfoods.wav
60,کرسپی ہاٹ ونگز,,پسی کالی مرچ,½,چائے کا چمچہ,kfoods,dataset\Crispy Hot Wings - kfoods.wav
60,کرسپی ہاٹ ونگز,,کٹی لال مرچ,1,کھانے کا چمچہ,kfoods,dataset\Crispy Hot Wings - kfoods.wav
60,کرسپی ہاٹ ونگز,,ہلدی,1/4,چائے کا چمچہ,kfoods,dataset\Crispy Hot Wings - kfoods.wav
60,کرسپی ہاٹ ونگز,,نمک,,حسب ذائقہ,kfoods,dataset\Crispy Hot Wings - kfoods.wav
60,کرسپی ہاٹ ونگز,,لہسن کا پیسٹ,1,چائے کا چمچہ,kfoods,dataset\Crispy Hot Wings - kfoods.wav
60,کرسپی ہاٹ ونگز,,تیل,,تلنے کے لئے,kfoods,dataset\Crispy Hot Wings - kfoods.wav
61,باربی کیو فوائل چانپیں,باربی کیو فوائل چانپیں بنانے کے اجزاء,بکرے کی چانپیں,½,کلو,kfoods,dataset\BBQ Foil Chanpein - kfoods.wav
61,باربی کیو فوائل چانپیں,,ہرا دھنیا,1/4,گڈی,kfoods,dataset\BBQ Foil Chanpein - kfoods.wav
61,باربی کیو فوائل چانپیں,,پسی ہوئی ہلدی,1,چائے کا چمچہ,kfoods,dataset\BBQ Foil Chanpein - kfoods.wav
61,باربی کیو فوائل چانپیں,,پسی ہوئی لال مرچ,1,کھانے کا چمچہ,kfoods,dataset\BBQ Foil Chanpein - kfoods.wav
61,باربی کیو فوائل چانپیں,,پسا ہوا لہسن، ادرک,2,کھانے کا چمچہ,kfoods,dataset\BBQ Foil Chanpein - kfoods.wav
61,باربی کیو فوائل چانپیں,,پسا ہوا کچا پپیتا,3,کھانے کا چمچہ,kfoods,dataset\BBQ Foil Chanpein - kfoods.wav
61,باربی کیو فوائل چانپیں,,نمک,,حسب ذائقہ,kfoods,dataset\BBQ Foil Chanpein - kfoods.wav
61,باربی کیو فوائل چانپیں,,تیل,3,کھانے کا چمچہ,kfoods,dataset\BBQ Foil Chanpein - kfoods.wav
62,تلے ہوئے وان ٹونز,تلے ہوئے وان ٹونز بنانے کے اجزاء,مرغی کا قیمہ,125,گرام,kfoods,dataset\Taly Hoy Wong Tonz - kfoods.wav
62,تلے ہوئے وان ٹونز,,سموسے کی پٹیاں,4,عدد,kfoods,dataset\Taly Hoy Wong Tonz - kfoods.wav
62,تلے ہوئے وان ٹونز,,انڈہ,1,عدد,kfoods,dataset\Taly Hoy Wong Tonz - kfoods.wav
62,تلے ہوئے وان ٹونز,,میدہ,1,کھانے کا چمچہ,kfoods,dataset\Taly Hoy Wong Tonz - kfoods.wav
62,تلے ہوئے وان ٹونز,,کٹی ہوئی لال مرچ,½,چائے کا چمچہ,kfoods,dataset\Taly Hoy Wong Tonz - kfoods.wav
62,تلے ہوئے وان ٹونز,,چاٹ مصالہ,½,چائے کا چمچہ,kfoods,dataset\Taly Hoy Wong Tonz - kfoods.wav
62,تلے ہوئے وان ٹونز,,پسی ہوئی کالی مرچ,1/4,چائے کا چمچہ,kfoods,dataset\Taly Hoy Wong Tonz - kfoods.wav
62,تلے ہوئے وان ٹونز,,نمک,,حسب ذائقہ,kfoods,dataset\Taly Hoy Wong Tonz - kfoods.wav
62,تلے ہوئے وان ٹونز,,تیل,,تلنے کےلئے,kfoods,dataset\Taly Hoy Wong Tonz - kfoods.wav
63,بیسنی جھینگے,بیسنی جھینگے بنانے کے اجزاء,جھینگے,300,گرام,kfoods,dataset\Baisni Jheengay.wav
63,بیسنی جھینگے,,بیسن,½,پیالی,kfoods,dataset\Baisni Jheengay.wav
63,بیسنی جھینگے,,ہرا دھنیا,2,کھانے کا چمچہ,kfoods,dataset\Baisni Jheengay.wav
63,بیسنی جھینگے,,پودینہ,2,کھانے کا چمچہ,kfoods,dataset\Baisni Jheengay.wav
63,بیسنی جھینگے,,کٹی ہوئی لال مرچ,½,چائے کا چمچہ,kfoods,dataset\Baisni Jheengay.wav
63,بیسنی جھینگے,,پسی ہوئی کھٹائی,½,چائے کا چمچہ,kfoods,dataset\Baisni Jheengay.wav
63,بیسنی جھینگے,,ادرک,1,درمیانہ ٹکڑا,kfoods,dataset\Baisni Jheengay.wav
63,بیسنی جھینگے,,ہری مرچیں,2,عدد,kfoods,dataset\Baisni Jheengay.wav
63,بیسنی جھینگے,,نمک,,حسب ذائقہ,kfoods,dataset\Baisni Jheengay.wav
63,بیسنی جھینگے,,تیل,,تلنے کےلئے,kfoods,dataset\Baisni Jheengay.wav
63,بیسنی جھینگے,,ٹماٹر,,سجانے کےلے,kfoods,dataset\Baisni Jheengay.wav
64,گجریلا,گجریلا بنانے کے اجزاء,گاجر,½,کلو,hum masala,dataset\Gajrella.wav
64,گجریلا,,تازہ دودھ,1,لیٹر,hum masala,dataset\Gajrella.wav
64,گجریلا,,چھوٹی الائچی,6,عدد,hum masala,dataset\Gajrella.wav
64,گجریلا,,چینی,2,پیالی,hum masala,dataset\Gajrella.wav
64,گجریلا,,چھلے اور باریک کئے اخروٹ,½,پیالی,hum masala,dataset\Gajrella.wav
64,گجریلا,,چھلے اور باریک کٹے بادام ، پستے,,حسب ضرورت,hum masala,dataset\Gajrella.wav
64,گجریلا,,کھویا,½,پاؤ,hum masala,dataset\Gajrella.wav
65,فرائیڈ چوپس,فرائیڈ چوپس بنانے کے اجزاء,بکرے کی چانپیں,6-8,عدد,hum masala,dataset\fried chops.wav
65,فرائیڈ چوپس,, کارن فلور,1,پیالی,hum masala,dataset\fried chops.wav
65,فرائیڈ چوپس,,انڈے,2,عدد,hum masala,dataset\fried chops.wav
65,فرائیڈ چوپس,,مسٹرڈ پاؤڈر,1,چائے کا چمچہ,hum masala,dataset\fried chops.wav
65,فرائیڈ چوپس,,چینی,1,چائے کا چمچہ,hum masala,dataset\fried chops.wav
65,فرائیڈ چوپس,,چکن کیوب والا میده,1, کھانے کا چمچہ,hum masala,dataset\fried chops.wav
65,فرائیڈ چوپس,,سفید سرکه,2, کھانے کا چمچہ,hum masala,dataset\fried chops.wav
65,فرائیڈ چوپس,,سویاسوس,2, کھانے کا چمچہ,hum masala,dataset\fried chops.wav
65,فرائیڈ چوپس,,ادرک لہسن کا پیسٹ,½, کھانے کا چمچہ,hum masala,dataset\fried chops.wav
65,فرائیڈ چوپس,,تیل,,تلنے کے لیے,hum masala,dataset\fried chops.wav
65,فرائیڈ چوپس,,بریڈ کرمبز,,حسب ضرورت,hum masala,dataset\fried chops.wav
65,فرائیڈ چوپس,,نمک,,حسب ذائقہ,hum masala,dataset\fried chops.wav
66,کھجور کا حلوہ,کھجور کا حلوہ بنانے کے اجزاء,تازہ کھجور,½,کلو,hum masala,dataset\khajoor ka halwa.wav
66,کھجور کا حلوہ,,بسکٹ,1,پیکٹ,hum masala,dataset\khajoor ka halwa.wav
66,کھجور کا حلوہ,,فریش کریم,1,پیکٹ,hum masala,dataset\khajoor ka halwa.wav
66,کھجور کا حلوہ,,پسا کھوپرا,1,پیکٹ,hum masala,dataset\khajoor ka halwa.wav
66,کھجور کا حلوہ,,باریک کٹے اخروٹ,½,پیالی,hum masala,dataset\khajoor ka halwa.wav
66,کھجور کا حلوہ,,مکھن,1, کھانے کا چمچہ,hum masala,dataset\khajoor ka halwa.wav
66,کھجور کا حلوہ,,چینی,,حسب ضرورت,hum masala,dataset\khajoor ka halwa.wav
67,گرین چلی چکن ,گرین چلی چکن بنانے کے اجزاء,چکن,14-16,ٹکرے,hum masala,dataset\green chilli chicken.wav
67,گرین چلی چکن ,,ہری مرچ,10-15,عدد,hum masala,dataset\green chilli chicken.wav
67,گرین چلی چکن ,,ہرا دھنیا,1,گٹھی,hum masala,dataset\green chilli chicken.wav
67,گرین چلی چکن ,,لہسن کے بغیر چھلے,6,جوے,hum masala,dataset\green chilli chicken.wav
67,گرین چلی چکن ,,ادرک لہسن کا پیسٹ,1, کھانے کا چمچہ,hum masala,dataset\green chilli chicken.wav
67,گرین چلی چکن ,,کٹی پیاز,3,عدد,hum masala,dataset\green chilli chicken.wav
67,گرین چلی چکن ,,دہی,½,کپ,hum masala,dataset\green chilli chicken.wav
67,گرین چلی چکن ,,کٹی کالی مرچ,½, کھانے کا چمچہ,hum masala,dataset\green chilli chicken.wav
67,گرین چلی چکن ,,لیموں ,2,عدد,hum masala,dataset\green chilli chicken.wav
67,گرین چلی چکن ,,بھنا اور پسا زیره,1, کھانے کا چمچہ,hum masala,dataset\green chilli chicken.wav
67,گرین چلی چکن ,,مکھن,1, کھانے کا چمچہ,hum masala,dataset\green chilli chicken.wav
67,گرین چلی چکن ,,نمک,,حسب ذائقہ,hum masala,dataset\green chilli chicken.wav
67,گرین چلی چکن ,,تیل,,حسب ضرورت,hum masala,dataset\green chilli chicken.wav
68,لبنانی کباب,لبنانی کباب بنانے کے اجزاء,گائے یا بکری کا قیمہ,1,کلو,hum masala,dataset\Labnani kabab.wav
68,لبنانی کباب,,ابلی میکرونی,1,پیالی,hum masala,dataset\Labnani kabab.wav
68,لبنانی کباب,,چھلے اور اُبلے مٹر,1,پیالی,hum masala,dataset\Labnani kabab.wav
68,لبنانی کباب,,ڈبل روٹی کا چورا,1,پیکٹ,hum masala,dataset\Labnani kabab.wav
68,لبنانی کباب,,انڈے,2,عدد,hum masala,dataset\Labnani kabab.wav
68,لبنانی کباب,,درمیانی پیاز,3,عدد,hum masala,dataset\Labnani kabab.wav
68,لبنانی کباب,,ابلے آلو,3,عدد,hum masala,dataset\Labnani kabab.wav
68,لبنانی کباب,,ٹماٹر,3,عدد,hum masala,dataset\Labnani kabab.wav
68,لبنانی کباب,,ہری مرچ,6-8,عدد,hum masala,dataset\Labnani kabab.wav
68,لبنانی کباب,,ادرک لہسن کا پیسٹ,1,چائے کا چمچہ,hum masala,dataset\Labnani kabab.wav
68,لبنانی کباب,,کٹی کالی مرچ,1,چائے کا چمچہ,hum masala,dataset\Labnani kabab.wav
68,لبنانی کباب,,تیل,,حسب ضرورت,hum masala,dataset\Labnani kabab.wav
68,لبنانی کباب,,نمک,,حسب ذائقہ,hum masala,dataset\Labnani kabab.wav
69,مغز کی کڑاہی,مغز کی کڑاہی بنانے کے اجزاء,گائے کا مغز,1,عدد,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,لہسن کے بغیر چھلے جوے,3,عدد,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,کچی پسی پیاز,2,عدد,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,باریک کٹے ٹماٹر,3,عدد,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,دہی,½,پیالی,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,پسا گرم مصالحہ,1,چائے کا چمچہ,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,ہلدی,1,چائے کا چمچہ,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,پسی لال مرچ,1, کھانے کا چمچہ,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,ثابت دھنیا,1,چائے کا چمچہ,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,ثابت کالی مرچ,6,عدد,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,سفید زیرہ,½,چائے کا چمچہ,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,نمک,,حسب ذائقہ,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,باریک کٹی ادرک,2, کھانے کا چمچہ,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,لمبی باریک کٹی ہری مرچ,4,عدد,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,باریک کٹا ہرا دھنیا,1,گٹھی,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,لیموں,2,عدد,hum masala,dataset\maghaz ki karahi.wav
69,مغز کی کڑاہی,,تیل,1,پیالی,hum masala,dataset\maghaz ki karahi.wav
